#Frame          CA.CA   CA.CA[Max]
     351      12.7238      27.5570
     352      12.4672      28.0474
     353      12.6328      26.6507
     354      12.7623      27.4727
     355      12.6864      27.3900
     356      12.6068      27.2151
     357      12.5718      27.8670
     358      12.6599      26.2629
     359      12.7147      27.5114
     360      12.6032      28.1197
     361      12.6490      27.2190
     362      12.6553      29.5477
     363      12.6649      28.7500
     364      12.6352      28.1985
     365      12.5913      26.6806
     366      12.6356      28.2980
     367      12.5923      27.9441
     368      12.5750      28.7319
     369      12.6015      27.9013
     370      12.6054      28.8706
     371      12.5425      26.6124
     372      12.5182      27.1793
     373      12.6675      27.8638
     374      12.5753      27.9902
     375      12.5580      26.1306
     376      12.5706      28.0415
     377      12.4043      28.0287
     378      12.4844      27.1222
     379      12.4468      28.2281
     380      12.5812      27.7858
     381      12.5661      26.7285
     382      12.5702      27.3569
     383      12.4226      27.3078
     384      12.5717      27.9320
     385      12.5229      27.4538
     386      12.5052      27.7565
     387      12.5300      26.6641
     388      12.4850      27.1008
     389      12.5713      28.9205
     390      12.4007      27.4229
     391      12.6300      29.1480
     392      12.6009      27.7844
     393      12.5041      29.1924
     394      12.4301      27.0719
     395      12.4965      27.7874
     396      12.4733      26.4810
     397      12.5715      27.7562
     398      12.4791      26.9778
     399      12.3618      27.3273
     400      12.4226      28.7482
     401      12.4145      27.2609
     402      12.5194      28.0006
     403      12.4291      27.0153
     404      12.4364      28.2096
     405      12.3428      26.9201
     406      12.4765      28.6780
     407      12.4496      28.5156
     408      12.5697      28.1976
     409      12.4876      27.9989
     410      12.4486      26.7405
     411      12.4594      27.7446
     412      12.3608      27.3525
     413      12.5223      27.1930
     414      12.4137      28.3375
     415      12.4589      27.2011
     416      12.4771      27.1359
     417      12.4840      27.2170
     418      12.4094      27.9589
     419      12.5117      27.2005
     420      12.5241      28.2028
     421      12.5058      26.4486
     422      12.4396      28.0195
     423      12.3222      27.1945
     424      12.5365      27.9611
     425      12.3921      26.7119
     426      12.4947      27.8256
     427      12.5712      28.8118
     428      12.6418      29.2222
     429      12.5574      28.3507
     430      12.4939      27.5231
     431      12.5613      27.4289
     432      12.4682      27.5535
     433      12.5899      27.1129
     434      12.6440      29.2449
     435      12.5530      27.8479
     436      12.4723      27.6149
     437      12.6297      28.5540
     438      12.4176      27.1688
     439      12.5530      27.3157
     440      12.6610      29.0845
     441      12.6274      27.4400
     442      12.5131      27.5429
     443      12.3677      26.1704
     444      12.6696      27.5061
     445      12.5813      28.7355
     446      12.6293      27.9394
     447      12.4673      27.6200
     448      12.3990      26.6935
     449      12.5323      28.3032
     450      12.6038      27.8547
     451      12.4435      27.4236
     452      12.3578      27.0959
     453      12.4395      27.8363
     454      12.4881      27.6673
     455      12.4759      27.5258
     456      12.4996      27.7609
     457      12.4008      27.3323
     458      12.6156      28.4778
     459      12.4379      27.9626
     460      12.5399      29.5014
     461      12.5751      28.6943
     462      12.6276      29.2156
     463      12.5725      28.3172
     464      12.5469      27.9505
     465      12.6441      27.7950
     466      12.5868      27.4807
     467      12.5530      27.1586
     468      12.5710      27.0687
     469      12.4377      26.9318
     470      12.5258      27.5624
     471      12.6462      28.2391
     472      12.5211      27.7650
     473      12.6098      27.3412
     474      12.5714      28.6819
     475      12.7277      28.3068
     476      12.6603      28.1802
     477      12.7127      28.2269
     478      12.6914      28.3431
     479      12.7296      28.3478
     480      12.6144      27.8094
     481      12.7371      28.0932
     482      12.5216      28.2763
     483      12.5229      25.9741
     484      12.5613      26.6374
     485      12.5528      27.2217
     486      12.5846      27.1622
     487      12.6331      27.6937
     488      12.5326      26.9363
     489      12.6137      28.4211
     490      12.6306      27.3669
     491      12.7718      27.4575
     492      12.5691      27.2358
     493      12.6900      28.2413
     494      12.7683      26.5005
     495      12.5682      27.5901
     496      12.6389      27.0750
     497      12.4614      26.8617
     498      12.5334      26.8405
     499      12.4816      27.4832
     500      12.5807      27.1059
