#Frame          CA.CA   CA.CA[Max]
     354      13.2711      24.2660
     355      13.1428      23.8323
     356      13.2653      24.0052
     357      13.1960      23.3673
     358      13.3247      24.2386
     359      13.2036      24.2652
     360      13.2515      24.0970
     361      13.2019      23.8141
     362      13.1943      24.0195
     363      13.2389      24.5273
     364      13.2298      23.9468
     365      13.3303      24.3748
     366      13.2250      24.2582
     367      13.2390      23.4303
     368      13.1941      23.8873
     369      13.2203      23.6621
     370      13.1646      24.0799
     371      13.2068      24.7096
     372      13.2862      24.6438
     373      13.1498      24.0570
     374      13.2213      24.8941
     375      13.2969      24.5497
     376      13.3391      24.8609
     377      13.1063      23.7750
     378      13.2109      24.4896
     379      13.2573      24.5381
     380      13.1637      23.9920
     381      13.2215      23.7751
     382      13.1884      24.1262
     383      13.1978      23.7317
     384      13.1845      23.5069
     385      13.1425      23.6307
     386      13.2387      24.0787
     387      13.2644      24.3004
     388      13.2386      25.1768
     389      13.2100      23.3551
     390      13.2087      24.1439
     391      13.2034      23.0880
     392      13.1644      23.3074
     393      13.3336      24.6902
     394      13.3003      23.6606
     395      13.3665      23.9066
     396      13.2295      23.5678
     397      13.2334      24.1102
     398      13.2545      24.6496
     399      13.2266      24.7590
     400      13.2084      24.3302
     401      13.2320      24.1612
     402      13.3598      25.2936
     403      13.3051      23.3652
     404      13.3679      23.8223
     405      13.3390      24.1382
     406      13.2949      24.2144
     407      13.2608      24.7752
     408      13.3227      23.6068
     409      13.3083      23.6034
     410      13.3048      23.8277
     411      13.3455      24.7903
     412      13.2345      23.6444
     413      13.2984      24.3236
     414      13.1397      24.1417
     415      13.2817      25.5747
     416      13.2773      24.3357
     417      13.2454      23.5989
     418      13.2838      23.4939
     419      13.2949      24.2811
     420      13.2153      23.8379
     421      13.2099      22.9821
     422      13.3757      24.4825
     423      13.3586      23.8335
     424      13.1981      23.7460
     425      13.2211      24.0290
     426      13.2269      24.2968
     427      13.2019      23.6592
     428      13.1948      23.4501
     429      13.1636      22.8790
     430      13.2011      23.7688
     431      13.2043      23.9633
     432      13.1635      23.7271
     433      13.2762      24.0302
     434      13.2505      23.5590
     435      13.3047      22.9891
     436      13.1992      23.9727
     437      13.1683      23.2849
     438      13.2080      23.8089
     439      13.2928      24.5051
     440      13.2319      24.4251
     441      13.2749      23.7234
     442      13.2718      24.7941
     443      13.1875      23.7414
     444      13.2169      23.5490
     445      13.2398      24.4236
     446      13.2092      23.9013
     447      13.3099      23.5475
     448      13.2202      25.1585
     449      13.1947      23.7144
     450      13.3143      24.5735
     451      13.2364      23.9299
     452      13.3194      24.5214
     453      13.3640      23.2576
     454      13.3258      23.6678
     455      13.3137      24.0093
     456      13.3092      24.4197
     457      13.2719      23.7090
     458      13.2785      24.5482
     459      13.3030      24.6656
     460      13.3171      24.0034
     461      13.2891      23.5578
     462      13.2563      24.1910
     463      13.1180      23.3563
     464      13.2877      24.2528
     465      13.1816      23.4240
     466      13.3090      23.2508
     467      13.2331      24.1324
     468      13.2091      23.1065
     469      13.1890      24.5503
     470      13.2295      23.0777
     471      13.2658      24.4196
     472      13.2557      24.1098
     473      13.2191      23.7636
     474      13.2567      23.3417
     475      13.2373      23.0417
     476      13.3349      23.7459
     477      13.2455      23.0528
     478      13.3562      24.0026
     479      13.1245      23.1231
     480      13.2900      24.5875
     481      13.2477      23.1254
     482      13.3841      23.7305
     483      13.2601      25.0642
     484      13.2733      25.0479
     485      13.2917      24.7203
     486      13.3030      24.3490
     487      13.2682      23.3395
     488      13.1522      23.8436
     489      13.2000      24.1088
     490      13.2839      23.6172
     491      13.1750      24.3483
     492      13.2448      24.1917
     493      13.2143      24.3257
     494      13.3593      24.2788
     495      13.3617      24.3486
     496      13.3606      25.2157
     497      13.3198      24.7297
     498      13.1329      23.5379
     499      13.2224      23.8968
     500      13.3537      23.6451
