#Frame          CA.CA   CA.CA[Max]
     430      11.3145      21.3384
     431      11.2378      22.2227
     432      11.3019      22.1453
     433      11.3691      22.7770
     434      11.2798      22.4197
     435      11.3224      21.6830
     436      11.3415      22.4942
     437      11.3202      22.7681
     438      11.3511      21.6357
     439      11.2987      21.8759
     440      11.2338      22.0759
     441      11.3662      21.7645
     442      11.3612      22.4439
     443      11.3137      22.2789
     444      11.3343      22.9022
     445      11.2777      21.7555
     446      11.3444      22.1857
     447      11.4291      22.4222
     448      11.3262      22.4665
     449      11.3412      21.7168
     450      11.3545      22.9753
     451      11.3100      22.3908
     452      11.1916      22.1715
     453      11.2083      22.9387
     454      11.2860      21.8229
     455      11.3193      21.1088
     456      11.3509      22.3605
     457      11.3294      22.7243
     458      11.3118      22.5688
     459      11.2882      22.0016
     460      11.3300      21.5770
     461      11.3296      22.1118
     462      11.3374      22.1818
     463      11.3682      21.7742
     464      11.4331      22.5521
     465      11.4316      22.6124
     466      11.4225      22.3223
     467      11.3259      21.4498
     468      11.2980      21.4247
     469      11.2908      21.2826
     470      11.3635      22.9965
     471      11.3491      22.6216
     472      11.3458      22.3556
     473      11.3485      22.3932
     474      11.3341      21.9626
     475      11.4158      22.6124
     476      11.3183      22.2756
     477      11.2843      22.6935
     478      11.2125      21.5241
     479      11.2972      21.9444
     480      11.3600      22.5546
     481      11.2302      22.6784
     482      11.3973      22.5846
     483      11.2447      22.0212
     484      11.2692      21.4238
     485      11.2905      21.8439
     486      11.4133      22.5996
     487      11.3371      22.9150
     488      11.3513      21.7489
     489      11.4846      22.7621
     490      11.3796      22.6319
     491      11.3732      22.3716
     492      11.3803      22.6850
     493      11.3884      22.5035
     494      11.3453      22.8030
     495      11.3114      21.7781
     496      11.4065      22.3401
     497      11.2857      21.9310
     498      11.3503      22.3196
     499      11.2911      22.4755
     500      11.3477      22.7780
