#Frame          CA.CA   CA.CA[Max]
     466      10.5424      19.0994
     467      10.4707      19.0306
     468      10.4519      18.6287
     469      10.5580      18.3143
     470      10.4940      19.3487
     471      10.4881      18.4253
     472      10.4462      18.7338
     473      10.4417      19.1454
     474      10.5577      18.9470
     475      10.4950      17.8584
     476      10.4838      19.2938
     477      10.4040      19.3034
     478      10.4175      19.1603
     479      10.5096      18.9022
     480      10.4170      18.7508
     481      10.4282      18.2704
     482      10.5342      17.5308
     483      10.4706      17.5005
     484      10.4687      19.0076
     485      10.5028      17.6343
     486      10.4940      17.6652
     487      10.4456      18.1407
     488      10.5157      19.1257
     489      10.5336      18.4295
     490      10.3953      18.4821
     491      10.4550      18.5760
     492      10.3880      18.1758
     493      10.5007      19.1199
     494      10.5151      18.3245
     495      10.4539      18.6710
     496      10.4978      19.1182
     497      10.4141      18.9598
     498      10.5043      18.4924
     499      10.4586      18.3530
     500      10.5628      17.3861
