#Frame          CA.CA   CA.CA[Max]
     331      13.4057      24.8798
     332      13.3403      23.3389
     333      13.3859      23.0143
     334      13.3555      24.4770
     335      13.3027      22.6355
     336      13.3170      23.0259
     337      13.3628      22.7474
     338      13.3221      22.1721
     339      13.2810      21.1703
     340      13.2776      21.7424
     341      13.3151      21.4375
     342      13.2956      22.0320
     343      13.2951      21.5480
     344      13.3354      20.8334
     345      13.3803      22.5150
     346      13.3298      21.5743
     347      13.3207      21.3004
     348      13.2482      21.1814
     349      13.2761      21.0707
     350      13.3195      21.1133
     351      13.3044      23.6433
     352      13.2267      20.8999
     353      13.3290      20.9658
     354      13.3208      22.6390
     355      13.3032      22.1829
     356      13.3255      21.1615
     357      13.2866      21.3431
     358      13.3132      21.6510
     359      13.4256      22.9309
     360      13.3401      21.6212
     361      13.3207      21.2789
     362      13.3884      21.6947
     363      13.4033      22.2142
     364      13.2774      21.3632
     365      13.3622      21.7757
     366      13.2906      22.5137
     367      13.3823      22.4809
     368      13.3434      24.1455
     369      13.3548      24.5394
     370      13.3200      22.0159
     371      13.3532      22.2142
     372      13.3106      22.2165
     373      13.3193      20.9308
     374      13.3194      21.9276
     375      13.3556      22.6409
     376      13.3694      23.2010
     377      13.3000      22.0651
     378      13.3356      21.6322
     379      13.3286      21.8737
     380      13.2784      21.9488
     381      13.3410      22.3957
     382      13.3059      21.5376
     383      13.2641      21.5945
     384      13.3842      23.8775
     385      13.4783      22.8740
     386      13.3842      24.0979
     387      13.3326      23.8390
     388      13.3623      22.7376
     389      13.3494      22.9761
     390      13.3153      24.7774
     391      13.3262      23.4505
     392      13.3584      23.3626
     393      13.3390      23.2229
     394      13.4032      24.2736
     395      13.3575      23.6189
     396      13.3562      23.0611
     397      13.2967      24.4309
     398      13.3854      24.4001
     399      13.3728      23.7873
     400      13.4330      24.4527
     401      13.3478      21.7125
     402      13.3380      22.0288
     403      13.4214      24.3763
     404      13.3811      22.7737
     405      13.3256      23.8576
     406      13.3360      22.6241
     407      13.3830      22.6196
     408      13.3700      23.4611
     409      13.3927      25.7188
     410      13.3053      22.0530
     411      13.3701      23.7414
     412      13.4320      24.6102
     413      13.3778      23.0620
     414      13.3836      23.8437
     415      13.3870      23.6094
     416      13.3910      23.9459
     417      13.4035      23.8157
     418      13.3754      23.6829
     419      13.3659      23.5751
     420      13.2935      23.8985
     421      13.3001      23.9802
     422      13.3183      22.9034
     423      13.2803      24.1334
     424      13.3532      23.6857
     425      13.3372      23.8550
     426      13.3473      24.1464
     427      13.3369      23.8632
     428      13.2767      23.4168
     429      13.3687      23.4742
     430      13.3466      22.0692
     431      13.3950      23.8489
     432      13.4503      24.7803
     433      13.3944      23.8021
     434      13.3983      23.8381
     435      13.3945      24.0559
     436      13.3332      23.2210
     437      13.3694      23.6505
     438      13.3701      24.3315
     439      13.3345      23.8634
     440      13.2758      23.2476
     441      13.3072      24.4855
     442      13.2800      22.2564
     443      13.2780      23.1460
     444      13.3253      24.0920
     445      13.2973      22.4809
     446      13.3116      22.1415
     447      13.2826      23.4406
     448      13.3497      24.4773
     449      13.3352      23.3953
     450      13.2871      23.2999
     451      13.3087      24.0393
     452      13.3655      23.6142
     453      13.2904      23.5181
     454      13.3471      23.9606
     455      13.2957      23.4693
     456      13.3189      23.6401
     457      13.3255      23.8208
     458      13.3699      21.9498
     459      13.2697      23.1484
     460      13.3560      23.7809
     461      13.3129      24.3730
     462      13.3543      23.1375
     463      13.3277      23.2816
     464      13.3455      24.6638
     465      13.3065      24.4692
     466      13.2701      23.6373
     467      13.3653      23.9397
     468      13.3931      22.3640
     469      13.3830      24.8692
     470      13.4196      22.9932
     471      13.3288      23.7304
     472      13.3202      23.8611
     473      13.3773      23.5513
     474      13.3612      23.9427
     475      13.3151      22.7443
     476      13.3238      22.0348
     477      13.2904      24.0963
     478      13.3087      21.7985
     479      13.3400      23.8646
     480      13.2791      22.4697
     481      13.3553      24.2796
     482      13.2877      23.0924
     483      13.2853      24.2813
     484      13.3390      23.1270
     485      13.3198      23.1655
     486      13.3274      24.2148
     487      13.2459      21.2732
     488      13.3275      23.7047
     489      13.3328      23.9693
     490      13.2988      23.6888
     491      13.3263      24.4401
     492      13.3343      24.0419
     493      13.2513      23.5524
     494      13.2926      24.6243
     495      13.3551      24.6476
     496      13.2783      23.8164
     497      13.2657      21.4590
     498      13.3045      21.3458
     499      13.2573      21.7317
     500      13.3087      22.8824
